Transaction ID,Customer ID,Transaction Date,Transaction Time,Transaction Amount,Transaction Type,Payment Method,Merchant Category,Sender Location,Receiver Location,Account Age (Days),Customer Age,Transactions in Last 24 Hours,Average Customer Transaction Amount,Failed Transaction Attempts,Device Type,Device ID,IP Address,Is New Device,Is Unusual Location,Is International,Transaction Status,Is Fraud
TXN200133,CUST10288,2024-01-08,12:20:53,3087.84,Debit-card payment,UPI,Fashion,Kolkata,Kolkata,2671,75,6,2114.03,0,Mobile,DEV389282,222.201.193.79,0,0,0,Success,0
TXN200134,CUST10727,2024-01-09,09:53:05,1939.69,Debit-card payment,Digital Wallet,Services,Mumbai,Chennai,2017,72,1,4047.37,0,Desktop,DEV148174,56.135.78.45,0,0,0,Success,0
TXN200135,CUST10797,2024-02-21,03:22:17,14958.95,Debit-card payment,UPI,Groceries,Kolkata,Jaipur,1099,36,6,4329.11,0,Desktop,DEV834764,237.124.188.224,0,0,0,Success,1
TXN200136,CUST10961,2024-05-12,04:49:55,2015.91,Bank transfer,Digital Wallet,Services,Bangalore,Singapore,948,32,2,3772.26,0,Mobile,DEV321449,80.239.12.176,0,0,0,Success,0
TXN200137,CUST10342,2024-04-29,01:40:47,2967.18,UPI transfer,UPI,Entertainment,Dubai,Ahmedabad,3559,43,6,3839.19,0,Mobile,DEV119651,83.52.50.74,0,1,1,Success,0
TXN200138,CUST10792,2024-04-22,04:17:00,7097.94,Credit-card payment,Net Banking,Fashion,Delhi,Mumbai,613,21,6,3702.44,0,Tablet,DEV146032,132.27.53.139,0,0,0,Success,0
TXN200139,CUST10278,2024-02-06,10:18:48,1673.17,ATM withdrawal,Net Banking,Fashion,Lucknow,Chennai,2567,19,2,4479.06,0,Mobile,DEV443939,34.8.121.232,0,1,0,Success,0
TXN200140,CUST10393,2024-01-14,03:08:07,5194.46,Debit-card payment,ATM,Fashion,Ahmedabad,Lucknow,2143,72,4,4330.25,0,Tablet,DEV187949,180.115.158.92,0,0,0,Success,0
TXN200141,CUST10731,2024-06-20,19:25:24,12619.21,UPI transfer,ATM,Fashion,Dubai,London,681,37,8,4434.91,0,Desktop,DEV197874,80.176.165.182,0,1,1,Success,0
TXN200142,CUST10238,2024-02-27,05:13:57,618.36,Mobile-wallet payment,UPI,Entertainment,Bangalore,Kolkata,1591,69,8,2237.35,0,Tablet,DEV619389,85.202.221.226,0,0,0,Success,0
TXN200143,CUST10031,2024-01-17,17:18:23,3923.02,UPI transfer,Card,Services,Delhi,Bangalore,3178,35,2,3384.33,0,Desktop,DEV407757,155.148.33.131,0,0,0,Success,0
TXN200144,CUST10334,2024-05-22,23:38:44,1809.79,UPI transfer,Card,Others,Jaipur,Lucknow,1148,44,2,1470.06,0,Tablet,DEV219346,63.141.41.250,0,0,0,Success,0
TXN200145,CUST10349,2024-02-23,21:30:59,3735.98,Debit-card payment,ATM,Health,Bangalore,Hyderabad,937,39,8,1998.81,0,Tablet,DEV180089,20.190.239.183,0,0,0,Success,0
TXN200146,CUST10118,2024-05-31,21:42:08,1778.4,Debit-card payment,Card,Others,Pune,Bangalore,3382,23,7,4784.0,0,Desktop,DEV805477,18.154.28.176,0,1,0,Success,0
TXN200147,CUST10336,2024-05-06,23:29:00,656.45,Online purchase,Digital Wallet,Electronics,Hyderabad,Bangalore,2762,51,8,1887.89,0,Tablet,DEV514463,208.1.194.38,0,0,0,Success,0
TXN200148,CUST10545,2024-03-15,14:11:55,4511.54,ATM withdrawal,UPI,Services,Pune,New York,2905,44,7,2971.56,0,Desktop,DEV894139,146.204.234.174,0,0,0,Success,0
TXN200149,CUST10736,2024-03-29,03:15:03,1391.39,ATM withdrawal,Digital Wallet,Others,Hyderabad,Bangalore,349,48,9,1097.15,0,Mobile,DEV644676,95.231.141.248,0,0,0,Success,0
TXN200150,CUST10841,2024-04-01,03:59:38,73746.52,Mobile-wallet payment,Card,Groceries,Kolkata,London,2915,41,9,4738.65,0,Tablet,DEV714483,82.183.98.104,0,0,0,Success,1
TXN200151,CUST10864,2024-04-02,15:11:27,4265.45,Bank transfer,Card,Fashion,Kolkata,Delhi,705,59,3,3232.93,0,Mobile,DEV264735,185.227.125.169,0,0,0,Success,0
TXN200152,CUST10087,2024-02-05,23:23:00,1715.2,Mobile-wallet payment,ATM,Services,Chennai,London,640,75,8,2955.16,0,Desktop,DEV710805,160.47.117.131,0,0,0,Success,0
TXN200153,CUST10394,2024-03-31,08:13:08,2080.3,Bank transfer,ATM,Groceries,Jaipur,Singapore,686,66,6,1727.56,0,Tablet,DEV254506,129.69.106.238,0,0,0,Success,0
TXN200154,CUST10035,2024-01-10,20:41:08,4970.04,Debit-card payment,Card,Electronics,Jaipur,London,1561,27,5,3931.3,0,Tablet,DEV916449,188.135.252.220,0,0,0,Success,0
TXN200155,CUST10477,2024-05-12,02:50:54,2114.8,ATM withdrawal,UPI,Electronics,Hyderabad,New York,2396,38,5,3745.08,0,Tablet,DEV900190,20.176.163.139,0,0,0,Success,0
TXN200156,CUST10628,2024-01-14,12:30:29,17033.55,ATM withdrawal,Digital Wallet,Services,Delhi,Pune,3124,42,5,3828.85,0,Desktop,DEV625119,108.91.246.251,0,0,0,Success,0
TXN200157,CUST10172,2024-01-10,21:45:33,6963.16,Online purchase,Card,Entertainment,Pune,Lucknow,2146,18,1,4766.28,0,Mobile,DEV353080,169.254.75.208,0,1,0,Success,0
TXN200158,CUST10294,2024-05-04,03:00:14,1561.12,Bank transfer,UPI,Electronics,Lucknow,Ahmedabad,634,67,10,4048.9,1,Tablet,DEV102973,72.71.220.66,0,0,0,Failed,0
TXN200159,CUST10606,2024-02-08,23:59:56,6661.22,Debit-card payment,Card,Fashion,Kolkata,London,228,60,2,3939.52,0,Mobile,DEV244170,205.136.221.9,0,0,0,Success,0
TXN200160,CUST10991,2024-02-07,21:40:59,1490.64,Mobile-wallet payment,Net Banking,Services,Chennai,Kolkata,772,46,10,3250.95,0,Mobile,DEV741055,170.113.186.164,0,0,0,Success,0
TXN200161,CUST10752,2024-03-29,01:58:40,7558.83,Online purchase,Card,Electronics,Pune,Kolkata,253,59,7,4027.11,0,Desktop,DEV618927,192.243.193.237,0,1,0,Success,0
TXN200162,CUST10700,2024-06-29,14:12:07,10312.25,Debit-card payment,Card,Fashion,Hyderabad,Kolkata,156,54,1,4081.46,0,Desktop,DEV936039,98.174.81.247,1,0,0,Success,0
TXN200163,CUST10100,2024-05-16,23:12:28,2515.92,Credit-card payment,ATM,Entertainment,Ahmedabad,Ahmedabad,314,73,4,4851.0,0,Desktop,DEV468203,168.150.101.119,0,0,0,Success,0
TXN200164,CUST10752,2024-06-21,21:26:05,8703.71,Mobile-wallet payment,Net Banking,Others,Hyderabad,London,253,59,1,4027.11,0,Desktop,DEV618927,141.3.173.3,0,0,0,Success,0
TXN200165,CUST10422,2024-01-26,19:07:27,5584.3,UPI transfer,ATM,Health,Chennai,Ahmedabad,3561,40,4,4013.79,0,Mobile,DEV386488,7.159.24.15,0,0,0,Success,0
TXN200166,CUST10974,2024-06-02,23:13:54,4524.31,UPI transfer,Digital Wallet,Electronics,Bangalore,Bangalore,2911,40,3,2343.9,0,Tablet,DEV141319,145.206.248.48,0,0,0,Success,0
TXN200167,CUST10260,2024-03-16,17:00:04,8352.23,Online purchase,Digital Wallet,Services,Ahmedabad,Ahmedabad,2384,40,3,1831.43,0,Tablet,DEV123005,232.171.198.198,0,0,0,Success,0
TXN200168,CUST10800,2024-01-19,10:05:44,813.85,Mobile-wallet payment,Digital Wallet,Dining,Delhi,Mumbai,2424,67,4,990.38,0,Desktop,DEV272359,46.113.18.126,0,0,0,Success,0
TXN200169,CUST10625,2024-04-10,06:29:48,628.63,Online purchase,ATM,Electronics,Kolkata,Dubai,2434,31,2,1148.86,0,Tablet,DEV180674,165.28.234.114,0,0,0,Success,0
TXN200170,CUST10036,2024-01-19,02:33:49,1568.4,ATM withdrawal,Card,Services,Pune,Bangalore,32,51,6,3195.25,0,Mobile,DEV120422,239.10.171.100,0,0,0,Success,0
TXN200171,CUST10927,2024-04-10,20:55:19,909.07,UPI transfer,UPI,Services,Ahmedabad,Kolkata,3558,38,8,1745.98,0,Mobile,DEV297509,139.58.1.99,0,0,0,Success,0
TXN200172,CUST10125,2024-05-25,19:29:23,1524.4,Credit-card payment,Card,Entertainment,Delhi,New York,2313,21,2,1621.39,0,Tablet,DEV578634,24.94.137.219,0,0,0,Success,0
TXN200173,CUST10862,2024-04-27,10:33:25,1100.32,Online purchase,Net Banking,Fashion,Delhi,Kolkata,3028,28,6,837.51,0,Desktop,DEV454366,179.100.230.28,0,0,0,Success,0
TXN200174,CUST10499,2024-01-22,23:02:21,6053.92,Debit-card payment,Net Banking,Fashion,Mumbai,London,1117,48,5,4851.82,0,Mobile,DEV705693,126.100.17.203,0,1,0,Success,0
TXN200175,CUST10512,2024-05-16,16:21:31,5857.54,UPI transfer,Digital Wallet,Health,Dubai,London,1458,48,9,3022.19,3,Mobile,DEV223928,207.168.171.134,1,1,1,Success,1
TXN200176,CUST10501,2024-06-16,00:41:38,3784.48,Debit-card payment,UPI,Groceries,Kolkata,New York,2606,51,2,3745.32,0,Mobile,DEV254954,162.13.232.79,0,0,0,Success,0
TXN200177,CUST10468,2024-06-05,06:12:52,8551.64,Mobile-wallet payment,UPI,Electronics,Kolkata,Delhi,1267,59,7,2673.25,0,Tablet,DEV411882,205.158.57.17,0,0,0,Success,0
TXN200178,CUST10346,2024-06-22,14:38:12,2079.96,Credit-card payment,Digital Wallet,Others,Chennai,Singapore,2561,69,2,2570.44,0,Mobile,DEV192410,196.12.152.45,0,0,0,Success,0
TXN200179,CUST10281,2024-02-06,15:06:55,43899.42,Bank transfer,Card,Others,Delhi,Hyderabad,1276,20,7,4981.67,0,Mobile,DEV201913,35.26.203.217,0,0,0,Success,0
TXN200180,CUST10017,2024-05-04,02:56:20,1354.84,UPI transfer,Digital Wallet,Fashion,Bangalore,London,2684,61,3,821.31,0,Desktop,DEV660086,107.178.207.203,0,0,0,Success,0
TXN200181,CUST10212,2024-02-06,23:17:43,663.25,Credit-card payment,UPI,Services,Lucknow,Bangalore,1169,46,2,1316.7,0,Mobile,DEV557058,153.47.184.128,0,0,0,Success,0
TXN200182,CUST10643,2024-03-18,12:39:53,1941.67,Debit-card payment,Digital Wallet,Others,Hyderabad,Delhi,2321,75,9,4573.43,0,Mobile,DEV699743,159.93.221.195,0,0,0,Success,0
TXN200183,CUST10225,2024-04-28,22:48:31,7304.01,Online purchase,Net Banking,Entertainment,Delhi,Dubai,950,23,1,4965.16,0,Desktop,DEV583863,128.46.41.172,0,0,0,Success,0
TXN200184,CUST10661,2024-04-03,10:22:43,1836.89,Bank transfer,ATM,Entertainment,Pune,Dubai,3262,45,3,2196.46,0,Desktop,DEV726979,12.27.190.14,0,0,0,Success,0
TXN200185,CUST10162,2024-01-08,17:39:37,4338.97,ATM withdrawal,Digital Wallet,Electronics,Chennai,London,462,49,6,2450.86,0,Tablet,DEV766459,84.108.51.192,0,0,0,Success,0
TXN200186,CUST10236,2024-01-29,11:52:26,4487.4,Bank transfer,Digital Wallet,Travel,Hyderabad,Singapore,1008,62,7,3073.09,0,Mobile,DEV997594,19.121.150.125,0,0,0,Success,0
TXN200187,CUST10149,2024-02-25,22:11:19,2468.3,Debit-card payment,Net Banking,Dining,Jaipur,Pune,365,71,1,2616.38,0,Tablet,DEV154615,92.250.70.52,0,0,0,Success,0
TXN200188,CUST10709,2024-05-25,02:10:18,733.66,Credit-card payment,Net Banking,Electronics,Lucknow,Pune,1000,69,10,1444.45,0,Desktop,DEV822608,57.227.76.155,0,0,0,Success,0
TXN200189,CUST10928,2024-02-13,21:02:55,1174.07,ATM withdrawal,Net Banking,Electronics,Mumbai,Jaipur,2148,27,7,3944.63,0,Mobile,DEV944554,152.122.215.119,0,0,0,Success,0
TXN200190,CUST10754,2024-03-04,09:01:23,3456.82,Credit-card payment,ATM,Travel,Chennai,Lucknow,79,51,9,4940.97,4,Tablet,DEV238394,230.2.107.251,0,0,0,Success,1
TXN200191,CUST10842,2024-01-26,16:28:22,3686.17,Debit-card payment,Net Banking,Electronics,Bangalore,Mumbai,1408,24,2,1857.94,0,Desktop,DEV265154,244.56.34.92,0,0,0,Success,0
TXN200192,CUST10017,2024-05-02,11:05:55,974.75,Bank transfer,ATM,Groceries,Bangalore,Pune,2684,61,8,821.31,0,Tablet,DEV660086,104.48.203.224,0,0,0,Success,0
TXN200193,CUST10721,2024-06-11,00:02:58,646.73,Mobile-wallet payment,Digital Wallet,Dining,Chennai,Chennai,3101,50,9,1752.02,0,Desktop,DEV576782,110.193.70.179,0,0,0,Success,0
TXN200194,CUST10590,2024-02-23,02:56:51,1669.07,ATM withdrawal,Card,Groceries,Hyderabad,New York,92,37,6,1453.13,0,Mobile,DEV877493,29.99.94.120,0,0,0,Success,0
TXN200195,CUST10376,2024-02-14,23:35:57,6481.29,ATM withdrawal,Digital Wallet,Others,Jaipur,Hyderabad,3425,62,10,4761.99,0,Desktop,DEV197992,62.139.30.167,0,0,0,Success,0
TXN200196,CUST10720,2024-02-23,08:12:28,2009.64,Credit-card payment,Card,Entertainment,Delhi,Kolkata,2625,22,2,4075.69,0,Mobile,DEV522419,96.89.116.125,0,0,0,Success,0
TXN200197,CUST10482,2024-05-16,19:24:02,3894.88,Credit-card payment,ATM,Health,Pune,London,3482,74,7,3444.17,0,Mobile,DEV399628,49.229.227.118,0,0,0,Success,0
TXN200198,CUST10920,2024-02-15,10:29:57,4319.42,UPI transfer,Digital Wallet,Fashion,Ahmedabad,London,2521,34,5,4122.89,0,Mobile,DEV847362,224.53.134.244,0,0,0,Success,0
TXN200199,CUST10427,2024-06-23,19:42:46,525.83,Bank transfer,ATM,Health,Ahmedabad,London,3398,56,9,1312.05,0,Desktop,DEV436814,49.17.6.224,0,0,0,Success,0
TXN200200,CUST10661,2024-03-26,14:59:21,2924.36,ATM withdrawal,Card,Health,Pune,New York,3262,45,5,2196.46,0,Tablet,DEV726979,114.118.78.146,0,0,0,Success,0
TXN200201,CUST10176,2024-03-07,08:15:24,5462.49,Debit-card payment,Card,Entertainment,Chennai,Mumbai,1284,33,9,3487.82,0,Desktop,DEV596249,117.245.43.159,0,0,0,Success,1
TXN200202,CUST10710,2024-06-19,05:35:17,8796.37,Bank transfer,Net Banking,Electronics,Chennai,Lucknow,3556,40,6,3698.39,0,Desktop,DEV274044,95.48.53.144,0,1,0,Success,0
TXN200203,CUST10353,2024-02-07,13:34:38,9098.96,Debit-card payment,UPI,Fashion,Delhi,Delhi,3143,27,6,3916.19,0,Desktop,DEV285751,239.128.197.38,0,0,0,Success,0
TXN200204,CUST10160,2024-01-02,19:53:04,1154.87,ATM withdrawal,Card,Entertainment,Delhi,Ahmedabad,1784,52,8,3476.85,0,Tablet,DEV630538,171.38.205.145,0,0,0,Success,0
TXN200205,CUST10347,2024-06-25,04:05:21,461.09,Online purchase,ATM,Groceries,Kolkata,Jaipur,3489,45,2,976.38,0,Mobile,DEV717476,103.159.216.57,0,0,0,Success,0
TXN200206,CUST10335,2024-01-15,22:08:31,1508.37,Online purchase,Net Banking,Others,Lucknow,Dubai,1790,40,2,999.0,0,Mobile,DEV610271,22.138.218.115,0,0,0,Success,0
TXN200207,CUST11000,2024-05-11,14:21:37,5121.36,Bank transfer,ATM,Health,Bangalore,Jaipur,77,21,6,3395.29,0,Tablet,DEV630126,93.102.38.184,0,0,0,Success,0
TXN200208,CUST10396,2024-04-05,00:26:37,7077.05,Credit-card payment,Card,Health,Kolkata,Pune,1461,46,7,4687.12,0,Mobile,DEV155843,56.187.228.114,0,0,0,Success,0
TXN200209,CUST10823,2024-04-23,10:30:31,87630.05,Bank transfer,ATM,Dining,Chennai,Lucknow,1596,19,6,4018.62,0,Mobile,DEV602985,54.78.122.254,0,0,0,Success,1
TXN200210,CUST10091,2024-01-02,14:54:28,7071.16,Online purchase,Card,Dining,Kolkata,Pune,2323,67,8,4478.61,0,Mobile,DEV750810,52.48.214.98,0,0,0,Success,0
TXN200211,CUST10044,2024-03-18,21:18:24,6279.8,Credit-card payment,ATM,Others,Hyderabad,Hyderabad,2149,75,8,2531.69,0,Mobile,DEV102565,68.77.245.164,1,0,0,Success,0
TXN200212,CUST10128,2024-06-16,10:28:27,9683.32,Debit-card payment,Net Banking,Services,Kolkata,New York,2976,70,10,4514.09,0,Mobile,DEV970914,196.71.127.255,0,0,0,Success,0
TXN200213,CUST10596,2024-05-03,20:35:30,6613.23,Debit-card payment,Card,Services,Chennai,Singapore,1953,64,10,3927.33,0,Tablet,DEV312994,188.148.5.217,0,0,0,Success,1
TXN200214,CUST10139,2024-04-01,05:56:45,3023.33,UPI transfer,Card,Health,Kolkata,Chennai,1253,40,3,3890.64,0,Tablet,DEV405831,164.240.20.132,1,0,0,Success,0
TXN200215,CUST10784,2024-01-25,21:48:00,2574.88,Mobile-wallet payment,Net Banking,Others,Lucknow,Chennai,1541,18,6,1403.02,0,Tablet,DEV922615,205.78.70.176,0,0,0,Success,0
TXN200216,CUST10099,2024-05-16,21:07:07,737.77,Credit-card payment,Net Banking,Groceries,Chennai,Ahmedabad,2733,19,4,1369.08,0,Desktop,DEV392136,106.88.236.234,0,0,0,Success,0
TXN200217,CUST10159,2024-05-08,08:03:01,4076.9,Mobile-wallet payment,Net Banking,Others,Mumbai,Singapore,3291,25,7,4927.3,0,Tablet,DEV464069,183.142.180.194,0,0,0,Success,0
TXN200218,CUST10472,2024-01-20,04:14:38,3315.92,Mobile-wallet payment,Net Banking,Groceries,Bangalore,Ahmedabad,1444,73,6,4889.18,0,Mobile,DEV897615,210.114.228.253,0,0,0,Success,0
TXN200219,CUST10177,2024-03-18,01:02:49,2185.47,Online purchase,Digital Wallet,Travel,Jaipur,London,2204,53,7,2046.91,0,Mobile,DEV446859,79.33.54.34,0,0,0,Success,0
TXN200220,CUST10708,2024-01-29,02:49:48,27992.12,UPI transfer,ATM,Dining,Delhi,Mumbai,1828,23,1,4393.81,0,Tablet,DEV913308,152.16.121.31,0,0,0,Success,1
TXN200221,CUST10943,2024-06-03,07:28:42,617.9,ATM withdrawal,Net Banking,Fashion,Kolkata,Mumbai,826,74,3,2752.15,0,Tablet,DEV655575,242.72.243.149,0,0,0,Success,0
TXN200222,CUST10876,2024-05-08,22:19:01,2958.38,Bank transfer,UPI,Electronics,Lucknow,Dubai,3458,32,9,1708.53,0,Tablet,DEV327538,50.247.73.44,1,1,0,Success,1
TXN200223,CUST10943,2024-05-09,17:17:01,757.46,Credit-card payment,UPI,Fashion,Kolkata,Delhi,826,74,7,2752.15,0,Desktop,DEV655575,252.98.109.55,0,0,0,Success,0
TXN200224,CUST10116,2024-03-21,04:30:02,1802.52,Debit-card payment,Digital Wallet,Others,Bangalore,Dubai,2123,31,2,2629.34,0,Desktop,DEV790855,143.185.11.22,0,0,0,Success,0
TXN200225,CUST10395,2024-03-13,16:38:12,2181.09,ATM withdrawal,Card,Services,Hyderabad,Kolkata,1821,71,8,912.71,0,Desktop,DEV956375,49.220.18.230,0,0,0,Success,0
TXN200226,CUST10962,2024-06-22,13:22:41,3320.03,Bank transfer,Digital Wallet,Services,Bangalore,Kolkata,119,64,10,3153.62,0,Tablet,DEV229144,174.22.31.37,0,0,0,Success,0
TXN200227,CUST10105,2024-02-13,02:21:21,943.01,Credit-card payment,Net Banking,Health,Lucknow,Singapore,503,50,10,2233.38,0,Mobile,DEV299312,60.215.109.186,0,0,0,Success,0
TXN200228,CUST10608,2024-03-10,23:26:28,1440.01,Debit-card payment,Card,Services,Mumbai,Kolkata,2101,31,5,2552.04,0,Tablet,DEV747847,72.38.197.117,0,0,0,Success,0
TXN200229,CUST10502,2024-05-07,08:24:14,2738.31,Online purchase,Net Banking,Groceries,Mumbai,Singapore,2818,70,6,1589.88,0,Tablet,DEV834549,7.249.46.98,0,1,0,Success,0
TXN200230,CUST10157,2024-03-18,22:38:42,469.41,ATM withdrawal,Digital Wallet,Electronics,Hyderabad,Jaipur,842,63,5,841.98,0,Desktop,DEV206851,52.76.170.128,0,0,0,Success,0
TXN200231,CUST10556,2024-03-28,19:40:48,4585.18,ATM withdrawal,Digital Wallet,Groceries,Lucknow,Delhi,42,70,9,3856.12,2,Desktop,DEV176577,219.97.114.118,0,0,0,Success,0
TXN200232,CUST10799,2024-03-18,05:58:34,4922.22,Debit-card payment,ATM,Fashion,Bangalore,Kolkata,335,32,9,4746.0,0,Mobile,DEV917823,146.173.126.169,0,0,0,Success,0
TXN200233,CUST10586,2024-04-30,17:19:38,1728.05,ATM withdrawal,Net Banking,Others,Ahmedabad,Pune,408,41,6,2910.36,0,Desktop,DEV154040,158.174.91.197,0,1,0,Success,0
TXN200234,CUST10063,2024-01-08,21:29:53,23655.49,UPI transfer,Net Banking,Health,Ahmedabad,London,2023,63,6,1196.59,4,Tablet,DEV328275,88.98.25.110,0,0,0,Success,1
TXN200235,CUST10607,2024-01-22,02:23:05,2559.62,Mobile-wallet payment,Card,Electronics,Bangalore,Mumbai,2613,71,7,1541.45,0,Mobile,DEV109585,118.169.222.109,0,0,0,Success,0
TXN200236,CUST10274,2024-01-06,17:06:04,424.64,ATM withdrawal,Digital Wallet,Health,Kolkata,Kolkata,2312,69,6,2145.99,0,Mobile,DEV114594,207.126.26.177,0,0,0,Success,0
TXN200237,CUST10509,2024-05-08,12:21:44,105261.03,Bank transfer,UPI,Entertainment,Ahmedabad,Kolkata,817,48,9,4808.02,0,Tablet,DEV685196,217.250.202.20,0,0,0,Success,1
TXN200238,CUST10824,2024-02-27,22:44:23,1578.98,Online purchase,Digital Wallet,Electronics,Lucknow,Ahmedabad,3230,52,5,2681.06,0,Tablet,DEV626797,122.110.54.89,0,0,0,Success,0
TXN200239,CUST10517,2024-03-17,15:45:42,5782.08,Online purchase,UPI,Health,Jaipur,Kolkata,3421,30,1,2923.6,0,Tablet,DEV829988,117.172.196.141,0,0,0,Success,0
TXN200240,CUST10643,2024-06-29,18:47:42,2426.01,Mobile-wallet payment,Net Banking,Services,Hyderabad,Singapore,2321,75,7,4573.43,0,Desktop,DEV699743,69.240.164.137,0,0,0,Success,0
TXN200241,CUST10958,2024-05-24,22:49:10,2904.45,UPI transfer,UPI,Travel,Chennai,Bangalore,2161,64,6,3183.66,0,Tablet,DEV554730,176.196.77.217,0,0,0,Success,0
TXN200242,CUST10881,2024-01-17,23:04:50,3958.93,Bank transfer,ATM,Entertainment,Delhi,New York,995,74,4,2643.18,0,Tablet,DEV513982,154.61.104.62,0,0,0,Success,0
TXN200243,CUST10029,2024-03-03,11:18:23,5758.9,Debit-card payment,ATM,Others,Jaipur,Kolkata,1947,56,9,2881.01,2,Mobile,DEV112038,52.41.70.35,0,0,0,Success,1
TXN200244,CUST10322,2024-06-03,10:50:56,671.27,Mobile-wallet payment,Digital Wallet,Dining,Hyderabad,New York,3153,25,4,1753.56,0,Mobile,DEV946432,102.242.215.186,0,0,0,Success,0
TXN200245,CUST10115,2024-05-26,18:12:48,1983.77,UPI transfer,UPI,Others,Pune,Delhi,1349,59,7,2592.45,0,Mobile,DEV808446,198.207.81.85,0,0,0,Success,0
TXN200246,CUST10826,2024-03-01,15:23:46,432.13,Bank transfer,Net Banking,Electronics,Ahmedabad,Ahmedabad,927,56,2,631.87,0,Desktop,DEV161437,221.151.15.126,0,0,0,Success,0
TXN200247,CUST10325,2024-05-19,15:25:45,1010.08,Debit-card payment,Net Banking,Entertainment,Bangalore,Bangalore,2870,71,10,1703.51,0,Tablet,DEV386544,95.211.79.6,0,0,0,Success,0
TXN200248,CUST10036,2024-06-18,01:59:26,13118.57,Online purchase,Net Banking,Entertainment,Pune,Ahmedabad,32,51,4,3195.25,0,Tablet,DEV120422,93.232.208.176,0,0,0,Success,0
TXN200249,CUST10398,2024-01-03,14:18:28,866.69,Credit-card payment,Card,Electronics,Delhi,Dubai,949,41,6,626.84,0,Mobile,DEV979940,221.228.42.235,0,0,0,Success,0
TXN200250,CUST10901,2024-06-13,14:47:33,1781.14,Mobile-wallet payment,Digital Wallet,Entertainment,Pune,Singapore,1260,26,7,4883.99,0,Desktop,DEV911630,121.189.106.238,0,0,0,Success,0
TXN200251,CUST10898,2024-01-26,05:50:16,9677.59,Online purchase,Card,Others,Kolkata,Lucknow,1976,65,3,4643.76,1,Tablet,DEV121215,189.84.117.178,0,1,0,Success,0
TXN200252,CUST10811,2024-06-13,04:57:17,12575.77,UPI transfer,ATM,Travel,Delhi,Chennai,3403,30,3,2302.62,0,Mobile,DEV710610,41.64.133.183,0,0,0,Success,0
TXN200253,CUST10812,2024-03-22,16:26:17,10571.8,Debit-card payment,Net Banking,Entertainment,Delhi,Lucknow,1090,55,7,4628.43,0,Desktop,DEV122859,51.22.107.95,0,0,0,Success,0
TXN200254,CUST10968,2024-05-26,08:10:23,422.52,UPI transfer,Digital Wallet,Others,Mumbai,New York,657,62,3,1424.73,0,Mobile,DEV415743,250.119.51.68,0,0,0,Success,0
TXN200255,CUST10051,2024-04-12,22:30:03,2352.43,Debit-card payment,UPI,Entertainment,Chennai,Chennai,427,24,8,3465.42,0,Tablet,DEV544154,31.4.184.135,0,0,0,Success,0
TXN200256,CUST10848,2024-06-21,17:59:29,11926.09,UPI transfer,Net Banking,Travel,Lucknow,Singapore,1633,54,4,4328.41,0,Desktop,DEV133955,74.192.127.98,0,0,0,Success,0
TXN200257,CUST10615,2024-02-25,10:18:09,2314.7,Online purchase,Net Banking,Dining,Delhi,Dubai,1124,40,4,4077.21,0,Desktop,DEV491172,250.68.61.159,0,0,0,Success,0
TXN200258,CUST10379,2024-05-29,23:33:54,1945.45,Debit-card payment,Digital Wallet,Groceries,Bangalore,Singapore,2021,67,7,1364.02,0,Tablet,DEV262471,102.176.55.183,0,0,0,Success,0
TXN200259,CUST10754,2024-06-01,09:19:44,9182.22,UPI transfer,Digital Wallet,Others,Chennai,Hyderabad,79,51,1,4940.97,0,Desktop,DEV238394,156.241.172.248,0,0,0,Success,0
TXN200260,CUST10006,2024-03-05,18:22:11,834.55,ATM withdrawal,ATM,Entertainment,Mumbai,New York,2443,46,8,1751.86,0,Tablet,DEV895667,11.149.46.67,0,0,0,Success,0
TXN200261,CUST10953,2024-03-27,17:02:32,4304.11,Bank transfer,Digital Wallet,Health,Jaipur,Kolkata,87,41,5,4514.03,0,Mobile,DEV299834,81.12.251.33,0,0,0,Success,0
TXN200262,CUST10766,2024-04-02,15:39:32,55.92,Credit-card payment,Card,Entertainment,Bangalore,Kolkata,2523,57,9,747.63,0,Desktop,DEV225245,189.255.126.196,0,0,0,Success,0
TXN200263,CUST10874,2024-06-17,23:10:47,1976.18,Mobile-wallet payment,ATM,Groceries,Chennai,Mumbai,1549,29,2,4484.72,0,Mobile,DEV295646,121.67.42.181,0,0,0,Success,0
TXN200264,CUST10917,2024-05-06,01:29:06,2804.23,Debit-card payment,Card,Others,Jaipur,Pune,1132,31,5,3432.14,0,Tablet,DEV121026,222.38.32.90,0,0,0,Success,0
TXN200265,CUST10185,2024-02-13,18:31:21,668.74,Mobile-wallet payment,Card,Travel,Bangalore,Mumbai,2296,21,8,1814.61,0,Tablet,DEV768854,47.107.236.20,0,0,0,Success,0
TXN200266,CUST10694,2024-01-25,11:57:57,11062.67,UPI transfer,Card,Electronics,Pune,Lucknow,739,59,8,2997.11,0,Mobile,DEV402865,215.83.40.8,0,0,0,Success,0
TXN200267,CUST10465,2024-06-09,09:48:20,1264.34,ATM withdrawal,Digital Wallet,Health,Ahmedabad,New York,2657,20,10,3969.6,0,Desktop,DEV782759,84.243.188.188,0,0,0,Success,0
